::1 - Fri May 10 2019 17:22:44 GMT+0530 (IST) - GET /javascripts/respond.min.js HTTP/1.1 304 - - 3 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:22:44 GMT+0530 (IST) - GET /javascripts/respond.matchmedia.addListener.min.js HTTP/1.1 304 - - 3 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:23:41 GMT+0530 (IST) - GET / HTTP/1.1 500 35 - 7 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:23:48 GMT+0530 (IST) - GET / HTTP/1.1 500 35 - 2 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:27:30 GMT+0530 (IST) - GET / HTTP/1.1 500 35 - 7 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:28:47 GMT+0530 (IST) - GET / HTTP/1.1 500 35 - 12 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:29:13 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 17 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:29:38 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 19 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:32:08 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 14 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:35:28 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 14 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:37:25 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 14 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:11 GMT+0530 (IST) - GET / HTTP/1.1 200 706 - 33 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:11 GMT+0530 (IST) - GET /stylesheets/style.css HTTP/1.1 304 - - 4 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:11 GMT+0530 (IST) - GET /javascripts/html5shiv.min.js HTTP/1.1 304 - - 4 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:11 GMT+0530 (IST) - GET /javascripts/html5shiv-printshiv.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
